op name, kernel name, exec duration (ms), t_since_start_ms, tensor_bytes, rss_kb, global size, local size, output size
Qcur_normed-7,MUL,0.002344,142.129740,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Qcur-7,ROPE,0.002344,142.136094,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Vcur-7,MUL_MAT,0.050729,142.190469,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
Vcur-7,RESHAPE,0.000365,142.195261,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur-7,MUL_MAT,0.138177,142.337136,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
Kcur-7,RESHAPE,0.000313,142.342084,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
norm-7,RMS_NORM,0.079270,142.425104,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur_normed-7,MUL,0.001562,142.431146,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur-7,ROPE,0.001719,142.436511,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur-7 (view),VIEW,0.000313,142.440417,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
cache_k_l7 (view),SET_ROWS,0.033593,142.477604,83886080,5693796,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-7 (view),VIEW,0.000312,142.482448,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
cache_v_l7 (view),SET_ROWS,0.018490,142.504584,83886080,5693796,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-7 (view),VIEW,0.000313,142.509167,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Qcur-7 (view) (permuted),PERMUTE,0.017448,142.530313,16384,5693796,128x2x16x1,0x0x0,128x2x16x1
cache_k_l7 (view),VIEW,0.000625,142.535104,524288,5693796,128x8x256x1,0x0x0,128x8x256x1
cache_k_l7 (view) (permuted),PERMUTE,0.013907,142.552761,524288,5693796,128x256x8x1,0x0x0,128x256x8x1
cache_v_l7 (view),VIEW,0.000521,142.557500,524288,5693796,128x8x256x1,0x0x0,128x8x256x1
cache_v_l7 (view) (permuted),PERMUTE,0.016823,142.578177,524288,5693796,128x256x8x1,0x0x0,128x256x8x1
node_270,FLASH_ATTN_EXT,0.035104,142.617552,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
kqv_out-7,RESHAPE,0.000313,142.622188,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
node_272,MUL_MAT,0.182708,142.808594,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
ffn_inp-7,ADD,0.002604,142.815677,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
norm-7,RMS_NORM,0.004271,142.823698,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
ffn_norm-7,MUL,0.002448,142.829792,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
ffn_gate-7,MUL_MAT,0.293489,143.126875,49152,5693796,6144x2x1x1,0x0x0,6144x2x1x1
ffn_up-7,MUL_MAT,0.290468,143.421875,49152,5693796,6144x2x1x1,0x0x0,6144x2x1x1
ffn_swiglu-7,GLU,0.008281,143.434479,49152,5693796,6144x2x1x1,0x0x0,6144x2x1x1
ffn_out-7,MUL_MAT,0.280677,143.719375,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
l_out-7,ADD,0.003438,143.727240,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
norm-8,RMS_NORM,0.004896,143.735834,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
attn_norm-8,MUL,0.002344,143.741823,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-8,MUL_MAT,0.098385,143.843698,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-8,RESHAPE,0.000312,143.848229,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
norm-8,RMS_NORM,0.086666,143.938802,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Qcur_normed-8,MUL,0.002396,143.945782,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Qcur-8,ROPE,0.002605,143.952032,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Vcur-8,MUL_MAT,0.051355,144.007032,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
Vcur-8,RESHAPE,0.000313,144.011615,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur-8,MUL_MAT,0.130312,144.145625,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
Kcur-8,RESHAPE,0.000364,144.150521,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
norm-8,RMS_NORM,0.082292,144.236563,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur_normed-8,MUL,0.001458,144.242500,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur-8,ROPE,0.001615,144.247761,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur-8 (view),VIEW,0.000313,144.251667,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
cache_k_l8 (view),SET_ROWS,0.042604,144.297969,83886080,5693796,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-8 (view),VIEW,0.000469,144.302917,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
cache_v_l8 (view),SET_ROWS,0.015312,144.321979,83886080,5693796,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-8 (view),VIEW,0.000260,144.326771,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Qcur-8 (view) (permuted),PERMUTE,0.014375,144.345000,16384,5693796,128x2x16x1,0x0x0,128x2x16x1
cache_k_l8 (view),VIEW,0.000469,144.349688,524288,5693796,128x8x256x1,0x0x0,128x8x256x1
cache_k_l8 (view) (permuted),PERMUTE,0.014375,144.372240,524288,5693796,128x256x8x1,0x0x0,128x256x8x1
cache_v_l8 (view),VIEW,0.000312,144.376979,524288,5693796,128x8x256x1,0x0x0,128x8x256x1
cache_v_l8 (view) (permuted),PERMUTE,0.010729,144.391615,524288,5693796,128x256x8x1,0x0x0,128x256x8x1
node_305,FLASH_ATTN_EXT,0.042187,144.438073,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
kqv_out-8,RESHAPE,0.000312,144.442552,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
node_307,MUL_MAT,0.198490,144.644636,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
ffn_inp-8,ADD,0.002916,144.652448,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
norm-8,RMS_NORM,0.004323,144.660469,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
ffn_norm-8,MUL,0.002448,144.666459,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
ffn_gate-8,MUL_MAT,0.292396,144.962396,49152,5693796,6144x2x1x1,0x0x0,6144x2x1x1
ffn_up-8,MUL_MAT,0.294011,145.260782,49152,5693796,6144x2x1x1,0x0x0,6144x2x1x1
ffn_swiglu-8,GLU,0.008489,145.273646,49152,5693796,6144x2x1x1,0x0x0,6144x2x1x1
ffn_out-8,MUL_MAT,0.280365,145.557969,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
l_out-8,ADD,0.003125,145.565573,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
norm-9,RMS_NORM,0.003646,145.572917,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
attn_norm-9,MUL,0.002552,145.579219,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-9,MUL_MAT,0.100052,145.683073,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-9,RESHAPE,0.000313,145.687865,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
norm-9,RMS_NORM,0.079063,145.770938,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Qcur_normed-9,MUL,0.002448,145.777865,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Qcur-9,ROPE,0.002135,145.783542,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Vcur-9,MUL_MAT,0.051875,145.839011,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
Vcur-9,RESHAPE,0.000312,145.843594,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur-9,MUL_MAT,0.135208,145.982552,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
Kcur-9,RESHAPE,0.000312,145.987500,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
norm-9,RMS_NORM,0.079740,146.070990,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur_normed-9,MUL,0.001406,146.076875,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur-9,ROPE,0.001875,146.082396,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur-9 (view),VIEW,0.000312,146.086302,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
cache_k_l9 (view),SET_ROWS,0.034063,146.124011,83886080,5693796,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-9 (view),VIEW,0.000312,146.128802,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
cache_v_l9 (view),SET_ROWS,0.017605,146.150209,83886080,5693796,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-9 (view),VIEW,0.000364,146.155052,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Qcur-9 (view) (permuted),PERMUTE,0.013854,146.172604,16384,5693796,128x2x16x1,0x0x0,128x2x16x1
cache_k_l9 (view),VIEW,0.000521,146.177344,524288,5693796,128x8x256x1,0x0x0,128x8x256x1
cache_k_l9 (view) (permuted),PERMUTE,0.016302,146.197344,524288,5693796,128x256x8x1,0x0x0,128x256x8x1
cache_v_l9 (view),VIEW,0.000312,146.201927,524288,5693796,128x8x256x1,0x0x0,128x8x256x1
cache_v_l9 (view) (permuted),PERMUTE,0.014010,146.219792,524288,5693796,128x256x8x1,0x0x0,128x256x8x1
node_340,FLASH_ATTN_EXT,0.045104,146.269219,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
kqv_out-9,RESHAPE,0.000313,146.273438,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
node_342,MUL_MAT,0.178854,146.455990,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
ffn_inp-9,ADD,0.003178,146.463907,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
norm-9,RMS_NORM,0.004218,146.471875,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
ffn_norm-9,MUL,0.002500,146.478021,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
ffn_gate-9,MUL_MAT,0.293281,146.774948,49152,5693796,6144x2x1x1,0x0x0,6144x2x1x1
ffn_up-9,MUL_MAT,0.293854,147.073125,49152,5693796,6144x2x1x1,0x0x0,6144x2x1x1
ffn_swiglu-9,GLU,0.008646,147.086198,49152,5693796,6144x2x1x1,0x0x0,6144x2x1x1
ffn_out-9,MUL_MAT,0.283489,147.373802,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
l_out-9,ADD,0.002500,147.380573,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
norm-10,RMS_NORM,0.004427,147.388646,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
attn_norm-10,MUL,0.002813,147.399740,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-10,MUL_MAT,0.101198,147.504844,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-10,RESHAPE,0.000312,147.509427,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
norm-10,RMS_NORM,0.081510,147.594948,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Qcur_normed-10,MUL,0.002343,147.601979,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Qcur-10,ROPE,0.002292,147.607917,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Vcur-10,MUL_MAT,0.051406,147.662969,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
Vcur-10,RESHAPE,0.000312,147.667552,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur-10,MUL_MAT,0.134271,147.805625,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
Kcur-10,RESHAPE,0.000312,147.810625,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
norm-10,RMS_NORM,0.079427,147.893750,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur_normed-10,MUL,0.001563,147.899792,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur-10,ROPE,0.001823,147.905157,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur-10 (view),VIEW,0.000313,147.908907,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
cache_k_l10 (view),SET_ROWS,0.033854,147.946354,83886080,5693796,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-10 (view),VIEW,0.000312,147.951198,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
cache_v_l10 (view),SET_ROWS,0.015260,147.970417,83886080,5693796,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-10 (view),VIEW,0.000313,147.975157,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Qcur-10 (view) (permuted),PERMUTE,0.013489,147.992448,16384,5693796,128x2x16x1,0x0x0,128x2x16x1
cache_k_l10 (view),VIEW,0.000469,147.997240,524288,5693796,128x8x256x1,0x0x0,128x8x256x1
cache_k_l10 (view) (permuted),PERMUTE,0.010521,148.011563,524288,5693796,128x256x8x1,0x0x0,128x256x8x1
cache_v_l10 (view),VIEW,0.000261,148.015886,524288,5693796,128x8x256x1,0x0x0,128x8x256x1
cache_v_l10 (view) (permuted),PERMUTE,0.018750,148.038594,524288,5693796,128x256x8x1,0x0x0,128x256x8x1
node_375,FLASH_ATTN_EXT,0.013854,148.056771,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
kqv_out-10,RESHAPE,0.000312,148.061250,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
node_377,MUL_MAT,0.184219,148.249115,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
ffn_inp-10,ADD,0.003490,148.257344,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
norm-10,RMS_NORM,0.004479,148.265677,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
ffn_norm-10,MUL,0.002552,148.271823,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
ffn_gate-10,MUL_MAT,0.312031,148.587500,49152,5693796,6144x2x1x1,0x0x0,6144x2x1x1
ffn_up-10,MUL_MAT,0.292812,148.884948,49152,5693796,6144x2x1x1,0x0x0,6144x2x1x1
ffn_swiglu-10,GLU,0.008281,148.897604,49152,5693796,6144x2x1x1,0x0x0,6144x2x1x1
ffn_out-10,MUL_MAT,0.281198,149.182761,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
l_out-10,ADD,0.002656,149.189948,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
norm-11,RMS_NORM,0.005104,149.198802,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
attn_norm-11,MUL,0.002552,149.205000,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-11,MUL_MAT,0.099375,149.308021,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-11,RESHAPE,0.000313,149.312657,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
norm-11,RMS_NORM,0.095052,149.411615,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Qcur_normed-11,MUL,0.002396,149.418542,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Qcur-11,ROPE,0.001979,149.424167,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Vcur-11,MUL_MAT,0.051406,149.479219,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
Vcur-11,RESHAPE,0.000365,149.484011,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur-11,MUL_MAT,0.134062,149.621771,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
Kcur-11,RESHAPE,0.000365,149.626667,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
norm-11,RMS_NORM,0.077396,149.707761,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur_normed-11,MUL,0.001458,149.713594,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur-11,ROPE,0.001771,149.718959,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur-11 (view),VIEW,0.000313,149.722865,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
cache_k_l11 (view),SET_ROWS,0.044323,149.770886,83886080,5693796,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-11 (view),VIEW,0.000417,149.779740,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
cache_v_l11 (view),SET_ROWS,0.012188,149.796042,83886080,5693796,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-11 (view),VIEW,0.000885,149.801198,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Qcur-11 (view) (permuted),PERMUTE,0.017292,149.822292,16384,5693796,128x2x16x1,0x0x0,128x2x16x1
cache_k_l11 (view),VIEW,0.000833,149.827396,524288,5693796,128x8x256x1,0x0x0,128x8x256x1
cache_k_l11 (view) (permuted),PERMUTE,0.018073,149.849063,524288,5693796,128x256x8x1,0x0x0,128x256x8x1
cache_v_l11 (view),VIEW,0.000468,149.853802,524288,5693796,128x8x256x1,0x0x0,128x8x256x1
cache_v_l11 (view) (permuted),PERMUTE,0.010834,149.868438,524288,5693796,128x256x8x1,0x0x0,128x256x8x1
node_410,FLASH_ATTN_EXT,0.043021,149.915625,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
kqv_out-11,RESHAPE,0.000312,149.919896,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
node_412,MUL_MAT,0.181406,150.105000,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
ffn_inp-11,ADD,0.003021,150.112865,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
norm-11,RMS_NORM,0.004323,150.120938,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
ffn_norm-11,MUL,0.002605,150.127084,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
ffn_gate-11,MUL_MAT,0.291928,150.422657,49152,5693796,6144x2x1x1,0x0x0,6144x2x1x1
ffn_up-11,MUL_MAT,0.292084,150.718959,49152,5693796,6144x2x1x1,0x0x0,6144x2x1x1
ffn_swiglu-11,GLU,0.008490,150.732084,49152,5693796,6144x2x1x1,0x0x0,6144x2x1x1
ffn_out-11,MUL_MAT,0.283021,151.019167,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
l_out-11,ADD,0.002500,151.025990,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
norm-12,RMS_NORM,0.005000,151.034584,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
attn_norm-12,MUL,0.002656,151.040990,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-12,MUL_MAT,0.099114,151.143802,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-12,RESHAPE,0.000365,151.148438,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
norm-12,RMS_NORM,0.078386,151.230782,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Qcur_normed-12,MUL,0.002135,151.237448,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Qcur-12,ROPE,0.002500,151.243542,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Vcur-12,MUL_MAT,0.051562,151.298646,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
Vcur-12,RESHAPE,0.000365,151.303334,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur-12,MUL_MAT,0.138333,151.445365,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
Kcur-12,RESHAPE,0.000313,151.450365,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
norm-12,RMS_NORM,0.078177,151.532240,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur_normed-12,MUL,0.001250,151.538021,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur-12,ROPE,0.001667,151.543386,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur-12 (view),VIEW,0.000312,151.547396,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
cache_k_l12 (view),SET_ROWS,0.040781,151.591927,83886080,5693796,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-12 (view),VIEW,0.000260,151.596719,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
cache_v_l12 (view),SET_ROWS,0.015365,151.615886,83886080,5693796,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-12 (view),VIEW,0.000312,151.620625,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Qcur-12 (view) (permuted),PERMUTE,0.014166,151.638750,16384,5693796,128x2x16x1,0x0x0,128x2x16x1
cache_k_l12 (view),VIEW,0.000469,151.643438,524288,5693796,128x8x256x1,0x0x0,128x8x256x1
cache_k_l12 (view) (permuted),PERMUTE,0.013906,151.661094,524288,5693796,128x256x8x1,0x0x0,128x256x8x1
cache_v_l12 (view),VIEW,0.000417,151.665834,524288,5693796,128x8x256x1,0x0x0,128x8x256x1
cache_v_l12 (view) (permuted),PERMUTE,0.015677,151.685261,524288,5693796,128x256x8x1,0x0x0,128x256x8x1
node_445,FLASH_ATTN_EXT,0.043386,151.732813,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
kqv_out-12,RESHAPE,0.000365,151.737240,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
node_447,MUL_MAT,0.182448,151.923386,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
ffn_inp-12,ADD,0.002500,151.930365,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
norm-12,RMS_NORM,0.004167,151.938282,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
ffn_norm-12,MUL,0.002396,151.944323,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
ffn_gate-12,MUL_MAT,0.293437,152.244896,49152,5693796,6144x2x1x1,0x0x0,6144x2x1x1
ffn_up-12,MUL_MAT,0.291145,152.540729,49152,5693796,6144x2x1x1,0x0x0,6144x2x1x1
ffn_swiglu-12,GLU,0.022917,152.567969,49152,5693796,6144x2x1x1,0x0x0,6144x2x1x1
ffn_out-12,MUL_MAT,0.282188,152.854740,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
l_out-12,ADD,0.002761,152.862032,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
norm-13,RMS_NORM,0.005105,152.870782,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
attn_norm-13,MUL,0.002344,152.876771,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-13,MUL_MAT,0.099219,152.979584,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-13,RESHAPE,0.000260,152.984427,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
norm-13,RMS_NORM,0.085156,153.073438,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Qcur_normed-13,MUL,0.002448,153.080469,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Qcur-13,ROPE,0.002500,153.086667,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Vcur-13,MUL_MAT,0.051250,153.141563,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
Vcur-13,RESHAPE,0.000312,153.146250,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur-13,MUL_MAT,0.135000,153.285052,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
Kcur-13,RESHAPE,0.000312,153.290000,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
norm-13,RMS_NORM,0.082032,153.375886,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur_normed-13,MUL,0.001302,153.381615,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur-13,ROPE,0.001927,153.387188,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur-13 (view),VIEW,0.000364,153.391146,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
cache_k_l13 (view),SET_ROWS,0.034115,153.428907,83886080,5693796,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-13 (view),VIEW,0.000364,153.433854,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
cache_v_l13 (view),SET_ROWS,0.018021,153.455625,83886080,5693796,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-13 (view),VIEW,0.000313,153.460365,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Qcur-13 (view) (permuted),PERMUTE,0.010833,153.474844,16384,5693796,128x2x16x1,0x0x0,128x2x16x1
cache_k_l13 (view),VIEW,0.000312,153.479427,524288,5693796,128x8x256x1,0x0x0,128x8x256x1
cache_k_l13 (view) (permuted),PERMUTE,0.014011,153.497084,524288,5693796,128x256x8x1,0x0x0,128x256x8x1
cache_v_l13 (view),VIEW,0.000469,153.501771,524288,5693796,128x8x256x1,0x0x0,128x8x256x1
cache_v_l13 (view) (permuted),PERMUTE,0.014063,153.519688,524288,5693796,128x256x8x1,0x0x0,128x256x8x1
node_480,FLASH_ATTN_EXT,0.049114,153.573125,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
kqv_out-13,RESHAPE,0.000364,153.577552,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
node_482,MUL_MAT,0.175834,153.757084,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
ffn_inp-13,ADD,0.002552,153.764219,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
norm-13,RMS_NORM,0.004531,153.772448,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
ffn_norm-13,MUL,0.002396,153.778490,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
ffn_gate-13,MUL_MAT,0.288437,154.070573,49152,5693796,6144x2x1x1,0x0x0,6144x2x1x1
ffn_up-13,MUL_MAT,0.288646,154.363594,49152,5693796,6144x2x1x1,0x0x0,6144x2x1x1
ffn_swiglu-13,GLU,0.008334,154.376511,49152,5693796,6144x2x1x1,0x0x0,6144x2x1x1
ffn_out-13,MUL_MAT,0.279375,154.659844,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
l_out-13,ADD,0.002761,154.667084,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
norm-14,RMS_NORM,0.004948,154.675677,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
attn_norm-14,MUL,0.002865,154.682240,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-14,MUL_MAT,0.098437,154.784323,16384,5693796,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-14,RESHAPE,0.000313,154.789167,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
norm-14,RMS_NORM,0.084271,154.877657,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Qcur_normed-14,MUL,0.002292,154.884532,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Qcur-14,ROPE,0.002084,154.890261,16384,5693796,128x16x2x1,0x0x0,128x16x2x1
Vcur-14,MUL_MAT,0.050781,154.944740,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
Vcur-14,RESHAPE,0.000364,154.949479,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
Kcur-14,MUL_MAT,0.127500,155.080782,8192,5693796,1024x2x1x1,0x0x0,1024x2x1x1
Kcur-14,RESHAPE,0.000365,155.089844,8192,5693796,128x8x2x1,0x0x0,128x8x2x1
